brand_name,product_name,asin,price,overall_rating,reviewer_username,review_date,review_rating,review_text
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Dizzy1964,"September 9, 2020",5.0,"so good, easy to make, love"
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Shianne,"August 15, 2020",5.0,"These are so yummy, I eat them weekly. Perfect on a bun with mayo, lettuce and tomato. I always have them on my grocer"
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Tamela callander,"July 24, 2020",5.0,This is really close to a real chicken patty. Like 90%. A lot better than Morningstar Farms. Really impressive. I would re
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Professional Shopper,"July 16, 2020",5.0,T
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Alex,"July 15, 2020",5.0,My daughter and I enjoyed these very much but I saw later that they have wheat flour in them so I’ll just get them for her nex
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Ken Mucke,"July 12, 2020",5.0,These were super tasty and I was very pleased with them. I put some cashew queso on top and it was a super delicious treat. I just wish these were available at my local
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Mel,"June 7, 2020",4.0,"Love it! Felt like having the real thing. Could have been a little crispier and a little spicier but still, definitely worth"
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,R.S.,"May 31, 2020",5.0,These taste like a real chicken patty I couldn’t beli
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Amazon Customer,"May 29, 2020",5.0,One of the best substitute chicken patties I’ve had.  Crisps up great and the flavor i
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,E. Rivera,"May 9, 2020",4.0,"These have a really flavor and spice kick. The only issue was they never got CRISP for me (never tried to fry them). Crisp patties would have been great.  SOFT breaded patties are way less fun, and make very sad sand"
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Amazon Customer,"March 16, 2020",4.0,Like the spice . On a vegan diet and I can’t tell the diff
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,iBoughtThat,"March 13, 2020",5.0,"I love this, tastes s"
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Kelly M Smith,"January 1, 2020",5.0,"I love these patties. Tried them this year for the first time after not having anything close to 'fast food' since becoming vegetarian, but if you ever have had a craving for a fast food ""chicken"" sandwich, this will satisfy. They are obviously a processed hunk of food, but every once and while are sooo worth it. Also you could definitely feed these to a carnivore and I doubt they would even know it wasn't c"
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,nicole,"October 16, 2019",3.0,"It was just OK. Nothing great and easy to tell it wasn't really c"
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Holly,"September 29, 2019",5.0,Delicious as
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Bill,"July 22, 2019",5.0,"Absolutely delicious! I am so surprised that I like these but I definitely do. Even my son likes this and he is a very picky eater. I am going to add this to our list of things to eat. We are slowly moving away from certain foods, this will definitel"
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Ankhesenamun,"August 25, 2018",5.0,Even my fussy family members will eat this. It has been out of stock with no restock date for a
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,Key,"June 22, 2018",5.0,"My favourite. Just so good. Exactly how I remember my favourite spicy chicken sandwich (I’ve been vegetarian for almost 15 years) but better, especially because it is vegetarian/vegan! Crispy, Spicy"
Boca,"Boca Original Vegan Spicy Non-GMO Soy Chik'n Veggie Patties (4 Count)",B000WLXM02,4.49,4.6,S. A. Reynolds,"April 14, 2017",5.0,Del
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,JOSH,"March 10, 2021",5.0,These are actually really good for veggie nuggets! (:The coating is great! It has a great taste outside as it does on the
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Jay D.,"March 9, 2021",5.0,"While I hate giving my money to such a huge company which obviously isn't vegan based, I must admit these are THE best tasting vegan chickn nuggets! I've also noticed the ones here are Non-GMO and have slightly less sodium then the cheaper packages sold at the local big box grocery store. I try to stock up on them on the rare occasion when they are on sale at a price more akin to what they are actually worth, the packages are small when you open them and let the"
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Keyla,"November 24, 2020",5.0,Del
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Dinty Moore,"October 21, 2020",5.0,I’d never guess that these weren’t chicken nuggets of I didn’t know better. They legitimately remind me of fast food nuggets (in a good way). These are perfect for cutting back on meat. I toss them in my air fryer and they come out per
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,dave,"October 19, 2020",2.0,"Put them in the air fryer and honestly they are disgusting. I'm literally throwing th"
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,F&F,"September 4, 2020",3.0,"Like the flavor alright. Only thing I would say that I did not like is how salty but I don't like salt much. They do taste good other then that. The price is high but that is the norm for Meatless pr"
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Blues Hammer,"July 10, 2020",2.0,"Not a big fan of these. They breading doesn't get very crispy and they were very rubbery. The breading was very similar to morning star chicken nuggets so if you like those maybe you'll be okay with these. The taste was just okay, not good but not te"
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Cedes86,"June 23, 2020",5.0,Delicious with Smoky BBQ dippin
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Hailey,"May 24, 2020",5.0,"I'm vegan.. This is a great meat alternative, and it taste just like chicken nu"
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Sharee Brown,"April 9, 2020",5.0,"I usually eat chicken nuggets with sauce anyways so its honestly not much of a difference. These are perfect as a vegetarian option, especially for newer veget"
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,MWright,"April 7, 2020",3.0,Just like the oversalted store brand nuggets Mom used to
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Ceres,"March 9, 2020",5.0,"Throw a little Frank's on and these get delicio"
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Jay,"July 6, 2019",5.0,I bet the people leaving negative reviews microwaved their nuggets instead of baking them in the oven. These are so good! Taste pretty damn close to regular chicken nuggets. Would definitely recom
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Student Neryssa,"April 21, 2019",5.0,"Tastes and smells great; also, the price is easy on the wallet.  When the maintenance guys had to come in my place one afternoon, they both said how Great my apartment smelled; I was secretly laughing because I had just eaten some of these Veggie Nuggets. Very Sure they had no clue that it was Not actually chicken.  At my elevation in Denver, I have to reposition the nuggets and cook longer than advised in the microwave. I appreciate the protein conten"
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Wesley Norton,"January 13, 2019",5.0,Literally tastes better than burger king’s chicken nuggets. I’ve been vegan for about 4 months and found these last week. I don’t know why the other people that left reviews don’t like them. They are definitely worth
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,workoutfreak,"December 25, 2018",5.0,"These are one of the best nuggets out there, the trick is to put them in the toaster oven or bake them they come out cripsy and tender.  They tastes way better this way.  I wish Amazon would stop changing the price on these, everytime I purchase them the price in"
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Mckay,"August 28, 2018",1.0,taste like
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,Love to Shop,"July 28, 2018",2.0,"OK, but the LiteLife is MUCH BETTER... Fresh needs to carry th"
Boca,"Boca Original Vegan Non-GMO Soy Chik'n Veggie Nuggets (10 oz Pouch)",B000O6K852,,4.5,M.H.,"January 5, 2017",5.0,Very tasty p
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Mimi Long,"June 20, 2021",5.0,Delicious tasting alternative for ground beef. Easy to use and worth it fir the
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Anita as No Diva,"June 14, 2021",5.0,"Even smells like ground beef  when you open it ,excellent sub"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Mr. Man,"June 9, 2021",5.0,This is my absolute favorite vegan meat crumbles. I have tried so many and I always return to
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Amazon Customer,"June 7, 2021",3.0,"Recent bags have an off flavor. I’ve loved this and have been ordering regularly over the last year. The last two packs, however, taste very odd and unpalatable. Hoping this was a fleeting fluke, because I otherwise think this is a great p"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,DJ ZOE,"June 4, 2021",5.0,"I love it, de"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Victoria,"June 3, 2021",5.0,It was great! Just a bit of olive oil or ur preferred oil. Made great tacosAnd br
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Felicia LW,"May 4, 2021",5.0,This stuff is amazing! I made lasagna with it and nobody could tell the difference that it wasnt ground beef! and a lot comes in the tiny package. Well worth the
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Angela Mia Rem,"May 1, 2021",5.0,Love all the Gardein products especially the groun
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Ana Lee,"April 30, 2021",5.0,Perfect for the boys in the fam that are still carnivores. Lol. They en
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,JoAnn G.,"April 27, 2021",1.0,Not real food! You are better off not eating if this is your only option.Toxic ingredients and gross taste.Eat real beef or beans instead. Not pseud
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Frank O.,"April 9, 2021",5.0,Great for using anywhere you’d use ground beef. Sav
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Smama,"April 9, 2021",5.0,"Great texture and flavor. I use it in chilli.  My meat eating freind didn't know the difference.No cholesterol or killing, always"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Shenell W.,"March 27, 2021",5.0,Pretty good for mixing into spaghetti
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Tara,"March 7, 2021",5.0,"It was a great ground beef substitute. My family couldn't tell it was fake meat. Will definitely purchase"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Bruce A Jacobs,"March 5, 2021",5.0,"I got my meat eating parents to eat this and they didn't know it wasn't ground beef. Great alter"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,arisa,"February 28, 2021",5.0,Tastes just li
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Stacy Heller,"February 20, 2021",4.0,Great taste and te
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Bridget Henderson,"February 19, 2021",5.0,"This is my favorite ground beef replacement. It’s a little finely chopped but it tastes great. It can be seasoned for taco/nacho meat, I’ve used it in Shepard’s pie just fine and mixed in breakfast scrambles. It keeps its integrity, it re-heats perfectly, and has no weird aftertaste"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Sharnnell,"January 30, 2021",1.0,Made me terribly sick. Will not purchase
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Sharawn Edwards,"January 28, 2021",5.0,"I use it in Chili and it was amazing!! I used chili beans, black beans, garbanzo beans and dark red kidney"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,DonnaT,"January 28, 2021",5.0,Not bad. Easy to work with. Need to add spices to get any
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Zsa Zsa Whyce,"January 21, 2021",4.0,You can mix it in with the sauce as it’s heating. No need to cook it separately. Needs a little more
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Frank Costello,"January 14, 2021",5.0,"My doctor said I had to give up meat - horrible day for me. But I have been buying this from the store and grateful I found it. It doesn't taste like steak but it makes my life worth living without bacon. You have have to learn to add the right spices and sauces to make i"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Neomorphus,"January 3, 2021",4.0,"This product is so incredibly easy to cook with and the flavor is spot on. There is a down side, though it could be change in diet. My fiancé's farts are wicked when I cook for him using this product. I'm talking hours upon hours... he even asked if I wanted him to sleep in another room.  If he dutch ovens me again I may call off the wedding. If you're OK with the after effects, then I'd say get this product. Maybe you won't have these side effects and I'd say take the risk because it is quite"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Vinpat,"December 7, 2020",5.0,"This is delicious. I have used it to make homemade empanadas, and meat eaters couldn't believe it was"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Helloitsme,"November 23, 2020",4.0,Good for why I nee
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,PK,"November 21, 2020",4.0,"I'm new to this meatless stuff so bear with me.It was really good for tacos. But its not as ""tough"" as ground beef. It doesn't hold up so making burgers or meatballs. But the ready made ones if thats what yo"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Leslie Slade,"November 3, 2020",5.0,Used this for a vegan “meat” sauce for my baked spaghetti.  It was a hit & very tasty...will definitely keep this on my go-to list of plant-based meat altern
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Dawn Simon,"November 2, 2020",5.0,He vegetarian finding something that tastes right with the right texture is hard but this product is
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,peaceful shopper,"October 19, 2020",1.0,"If you get headaches from food triggers, this will trigger it. Tastes horrible and whatever fake ingredients are in it will cause a wonderful long lasting headache. Never again wit"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Shonda ,"September 28, 2020",5.0,I think this will be my go to when making tacos & chilli. Taste better tha
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,David,"September 24, 2020",5.0,"I love this plant based meat, so healthy and less greasy compared to ground beef. This is coming from a person who doesn't eat no other meat including seafood besides c"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Andrea,"September 15, 2020",3.0,It’s so spicy for
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,DeLauwn,"September 9, 2020",5.0,Good product. I use to make tacos and spaghetti  and chili. I do not miss regular beef the flavor is good and just as filling as red meat. It is a great alternative if you are trying to cut back in re
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Azi,"September 6, 2020",5.0,awesome taste. I use this
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,L. Pasten,"September 2, 2020",5.0,Taste like real ground meat! I made this in bolognese and my husband could not even tell that it wasn’t meat!I’m going to make sloppy joes with it next
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,sofia jansson,"August 13, 2020",5.0,Made chili and family lov
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,R,"August 9, 2020",2.0,Was defrosted when it arrived. Mushy
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Tanya Pratt,"August 9, 2020",5.0,"I love this so much. Makes great tacos and spaghetti sauce. I like to put it in a sauce pan with a little water and oil, let the water cook out and let it crisp just a bit. Then add seasonings or sauces. I make Mock-o Bell tacos. Meat eaters can’t tell the diff"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Lori Hall,"August 6, 2020",4.0,Tough.  Needs water or oil when cooking. Enough for a few meals. Did an Italian veggie pasta with a cool sauce that had burgundy wine toda
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,E. Garcia,"August 6, 2020",5.0,"Until I found Gardein, I hated meat substitutes. They always tasted gross, or the consistency was off, or something was just wrong. But Gardein nailed it.This stuff is so good. I mixed it with vegetables, seasoning, and made tacos for the family. Everyone loved it. Even the pickiest eaters among us.I also like that it's not too spicy. I can't handle spicy foods, and I've found in the past that a lot of meat substitutes are just shoved with spices to compensate for the lack of flavor. But this stuff tastes exactly like you would expect it to, and I imagine it would go wonderfully in a variety of recipes.Thanks Gardein for making a meatless option that's actually del"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,"Shannon's Olde Shoppe","August 1, 2020",5.0,"I was pleasantly surprised by this product. I am a new vegan and I like to use this to substitute for beef. I have made chili, spaghetti, stuffed shells, and tacos. I have also made slow cooked homemade baked beans with pineapple and this mixture to replace hamburger. I even fooled my boyfriend, who is a heavy meat"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,kmt123,"July 8, 2020",5.0,Texture is great! Taste is delicious! Used to make tacos and was similar to actual groun
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Amazon Customer,"July 6, 2020",5.0,"I love this! Tastes great. I didn't notice the diff"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Penny Tyler,"July 5, 2020",5.0,I wish I could consume this stuff without becoming the living incarnation of chemical
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,"Alex's mommy","July 5, 2020",5.0,Awesome flavor and texture.  Takes dreading s
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,andrew walters,"June 29, 2020",5.0,"Treat this stuff like ground beef crumbles, add your favorite seasoning, and enjoy. I made tacos last weekend and they were delicious. Had so much leftovers, that I made a half-dozen small burritos too. Very"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Francis Williams,"June 28, 2020",5.0,This stuff is great. I use in a lot of dishes and a little goes a long way. I believe this goes twice as long as a pound of beef based groun
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Michele ,"June 10, 2020",3.0,"Mouth feel is perfect. Its easy to make and can be used for many dishes. But there is an extra flavor to it. If you make a dish with a heavy flavored sauce it will be great. But if the dish does not have one the flavor from the ""meat"" will be overpo"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Danielle,"May 29, 2020",5.0,"The texture is there. Of all the meat alternatives I have tried this one is my fav. I use it in chili, spaghetti,& Mexican dishes. It's also one of the healthiest.Will be trying"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Nathan Titel,"May 25, 2020",5.0,Good for my healthy eating plan. I like the taste. It’s the closest to hum burger tast and a tad smoke grilled taste...very
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Riggs,"May 19, 2020",5.0,"Love it! No one knows they're NOT eatin"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,AZC,"May 15, 2020",5.0,"My doctor told me I had to cut red meats from my diet, and I died a little inside. So, consequently, I tried making sloppy joes and burritos with turkey meat and was definitely not a fan. So I decided to look around at other options, when this blessing showed up on my recommended items.So...without seasoning, this stuff doesn’t really have any flavor; however, once I added some lemon pepper, taco seasoning, and Tapatio seasoning to the mix, this stuff tasted just like the real thing. I made my own Chipotle burritos and they turned out phenomenal! And it didn’t hurt my tummy at all!I am so happy I found this stuff. It has the same taste and texture as the real thing (again: as long as you add seaso"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,E. Thomp,"May 1, 2020",3.0,"I initially thought this would work, as I am a good cook and know how to uses herb and spices, but this did not fool my 8 yr old for a minute ....nor me to be honest. It just does not have that flavor you get from meat. I would used it mixed in with ground meat. But  I made vegetarian bolognese with this alone  and .....well,... no... does not cut it. I think the best stuff this brand banged out are the large , yummy ""fish"""
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Sabrina V Guerrero,"March 17, 2020",4.0,"This is a great meat alternative. I've made it as a thai recipe and a meat sauce for pasta. Also used in chili and I didn't miss the meat"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Gabriela,"March 10, 2020",5.0,We love
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Nora,"March 8, 2020",5.0,I cook this up with my chili and pasta sauce.  Gives it a hearty meat like texture and taste.  Very impressed with this vegan alternative.  Definitely recommend if you are missing the texture in your
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Lindsay,"March 7, 2020",5.0,The taste and texture is great! I’ve used in both tacos and pasta sauces. As a single person the bag lasts me for a full week of cooking if no
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Andrea,"March 5, 2020",5.0,"Best meatless option for tacos, taco salad, quesadilla, Rotel dip, stuffed bell pepper"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Bailey,"February 28, 2020",5.0,"These are soooo good, OMG! Taste like the real thing in spaghetti. Can’t wait to make tacos w"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Scott Strait,"January 28, 2020",5.0,Perfect texture and taste.Makes a great tasting taco filling  and excellent added to homemade spaghetti
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Joe Schnitzel,"January 20, 2020",5.0,"As a vegetarian, I make a lot of veggie soup, and I get tired of it after a while. So, I add a little of this Meatless Ground Beef Substitute to give it some body and change of flavor. More or a stew or ragout. I also use it for Sloppy Joes,  pasta sauce, and veggie pizza topping. Gardein is one of the best-flavored versions or this, and the texture is"
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Trish,"January 17, 2020",5.0,Can’t believe it’s n
Gardein,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",,4.79,4.7,Sandy Penny,"January 14, 2020",5.0,"I bought this because my 18 year old son started dating a beautiful girl last spring and it turns out she was a vegetarian. He is so in love with her, decided to watch the animal cruelty video of how the meat is processed, and immediately became a vegetarian. I’d like to say this brand has the most delicious and closest texture to meats and poultry that you will ever find. I’m not one to eat this stuff because I love my meats, but they have me hooked already. I’m not going back to meats and poultry ever again. I’m so glad I found this brand."
